time,O2,CO2,CO,NOx,T,P,source_file
2025-01-01 10:00:48,7.236694725040089,7.531931392342974,6.007679518080668,21.092016462421054,146.71563656832402,101.50149491031006,synthetic_example.csv
2025-01-01 10:00:49,7.216794492271117,7.902388293548667,6.206996036713047,23.448449063107372,147.69615435176996,101.56311250586097,synthetic_example.csv
2025-01-01 10:00:50,7.354998199180007,7.618309227381289,5.541262168468768,20.534468397076093,149.5915035052805,101.4241403143778,synthetic_example.csv
2025-01-01 10:00:51,7.135698933207939,7.9186654451815315,6.483024879027962,20.177743564299302,152.53757316695643,101.50618452808251,synthetic_example.csv
2025-01-01 10:00:52,7.212917780996154,7.692483442293391,6.628819836320281,20.214765836290162,154.4329794260282,101.46597198948929,synthetic_example.csv
2025-01-01 10:00:53,7.396428558107636,7.668869966959605,5.938195676005813,20.471363058929605,151.74302898762048,101.54961100332429,synthetic_example.csv
2025-01-01 10:00:54,7.404872527813707,7.753162690444164,5.922883822323252,19.969442997313994,155.54055508090588,101.60717209607404,synthetic_example.csv
2025-01-01 10:00:55,7.167167985553319,7.800617122062494,6.293512109160447,20.74362250933318,157.9581897513577,101.57991443691468,synthetic_example.csv
2025-01-01 10:00:56,7.02986172505483,7.928857262562242,5.977223937193626,21.04519900654926,160.75820410908213,101.36552433824261,synthetic_example.csv
2025-01-01 10:00:57,7.13600747819526,7.828101299493783,6.152760676346051,20.749356028349588,156.69420546820615,101.67104897731174,synthetic_example.csv
2025-01-01 10:00:58,7.224351402698072,7.773672415294803,7.224331074617345,18.565841460810596,163.32908662020725,101.54505862233934,synthetic_example.csv
2025-01-01 10:00:59,7.364581182985308,7.699641616138695,6.0402341569366556,19.09052328670201,169.44305262922825,101.4660448671801,synthetic_example.csv
2025-01-01 10:01:00,7.1454083123680165,7.81220431359857,6.01215975569877,22.352939547618355,166.27849169119844,101.52714027126932,synthetic_example.csv
2025-01-01 10:01:01,7.005708419172815,7.699357528785227,5.865615601077486,20.756395928601293,166.86227612159473,101.52395204660185,synthetic_example.csv
2025-01-01 10:01:02,7.0384965004644835,7.755519467574029,6.585835276967256,23.547358606677232,172.54583321285378,101.46015824846435,synthetic_example.csv
2025-01-01 10:01:03,7.025194868647668,7.841007335346562,6.129919503456174,23.189495825470978,174.3345349122523,101.51565802377391,synthetic_example.csv
2025-01-01 10:01:04,7.24396760008733,7.702605378317909,5.856716245094559,21.000671334590198,175.9050815496263,101.45400044410178,synthetic_example.csv
2025-01-01 10:01:05,7.337730647256607,7.65668591294753,6.835455969846623,19.08025283830415,170.893786152158,101.46269771189066,synthetic_example.csv
2025-01-01 10:01:06,7.112924250993462,7.860454349696075,6.918236538964399,22.623481783284298,179.3828605303036,101.43720970352973,synthetic_example.csv
2025-01-01 10:01:07,7.183530377436607,7.820787688654999,5.889446763441222,18.250429332403634,179.44271736170134,101.37898211855473,synthetic_example.csv
2025-01-01 10:01:08,7.026293300165243,7.809705381777328,5.2744835352579535,22.304077253939305,180.15652839256023,101.48327850785685,synthetic_example.csv
2025-01-01 10:01:09,6.7149909557248835,8.005875930147894,6.740489155005344,22.88166937974587,184.39790850394837,101.50763031564004,synthetic_example.csv
2025-01-01 10:01:10,7.025615210641402,7.739597416003587,5.874733543409065,24.343232684823242,186.53425684425534,101.49608699305513,synthetic_example.csv
2025-01-01 10:01:11,7.1244913211681675,7.74780337614196,6.590700191520769,22.41304933440273,186.30773599307824,101.51063016219338,synthetic_example.csv
2025-01-01 10:01:12,6.908222555482022,7.830340239309451,5.251684896444602,24.979128264950948,185.0369433859839,101.4689422490418,synthetic_example.csv
2025-01-01 10:01:13,6.928913023418092,7.640305425295869,6.6498937213902884,23.723712212696793,189.48237946761773,101.4017720243951,synthetic_example.csv
2025-01-01 10:01:14,6.381541283750933,8.099740720867517,5.721469256530341,29.64872925810285,194.741344679805,101.49049375653411,synthetic_example.csv
2025-01-01 10:01:15,7.017409487746543,7.860611288928852,6.595953496980654,25.828482911288315,191.92330307023545,101.32918461111014,synthetic_example.csv
2025-01-01 10:01:16,6.787983526005189,8.058552865214654,6.262350582145673,26.769356694094792,194.59453640566588,101.35350564202382,synthetic_example.csv
2025-01-01 10:01:17,6.783396022071018,8.030787126695433,5.795090114447389,26.73227701840004,196.23048735240596,101.34125803703236,synthetic_example.csv
2025-01-01 10:01:18,6.742078353027195,7.884979108612589,6.063173400009473,27.820374998926596,200.6596594013515,101.47642250301327,synthetic_example.csv
2025-01-01 10:01:19,6.439085076532799,8.28459178857769,6.684534558160714,30.398203188901554,202.17349900465535,101.45875713791929,synthetic_example.csv
2025-01-01 10:01:20,6.7382781354410985,8.117555840531722,6.341367998364806,27.204479484276966,198.5746503558631,101.41870334088433,synthetic_example.csv
2025-01-01 10:01:21,6.641259155872216,8.039394101094386,6.569353258422007,26.67818073905705,201.1381553653936,101.45135374807498,synthetic_example.csv
2025-01-01 10:01:22,6.820776246649616,7.9086178618584,7.239350413275697,24.980800800377505,202.4950334764461,101.30640230463455,synthetic_example.csv
2025-01-01 10:01:23,6.475777865173103,8.01152268481488,5.536523155615244,28.958425232568008,209.69375242849392,101.38390418009456,synthetic_example.csv
2025-01-01 10:01:24,6.411441304565609,8.09599540156011,7.144900039405606,32.99490429460133,210.16168443803716,101.3422180375875,synthetic_example.csv
2025-01-01 10:01:25,6.437108832709438,8.20553377775372,6.384955188965105,30.89039253399904,207.62320064485465,101.4016774362629,synthetic_example.csv
2025-01-01 10:01:26,6.651217058628324,8.179269141649742,5.842704742284298,28.789331148543965,215.31035543557073,101.32569363774813,synthetic_example.csv
2025-01-01 10:01:27,6.475266124124991,8.21110289686316,5.653195251136448,29.526695444430846,212.21072258687798,101.29813573184728,synthetic_example.csv
2025-01-01 10:01:28,6.504206971646732,8.129267105638158,6.262763104938143,30.502584824969617,217.64541990430868,101.35423708706261,synthetic_example.csv
2025-01-01 10:01:29,6.401831190428366,8.015866796126815,6.7874482880902995,31.12122372406431,213.9285824064779,101.36897708509501,synthetic_example.csv
2025-01-01 10:01:30,6.387724048633321,8.164126485827158,6.28576565431451,29.89033806671457,217.82852440346102,101.25212349190409,synthetic_example.csv
2025-01-01 10:01:31,6.4515557542233175,7.961594036015583,7.0810902106525715,30.62753892011567,218.68070237013177,101.28589610525806,synthetic_example.csv
2025-01-01 10:01:32,6.382768942641956,8.272753739852782,5.673347263591945,33.75714675824195,223.88802959409392,101.20735631256845,synthetic_example.csv
2025-01-01 10:01:33,6.280137861657187,8.222571874233827,6.386000183055911,38.051988561792555,224.35766399285464,101.09788130706387,synthetic_example.csv
2025-01-01 10:01:34,6.325008588359564,8.218693951004271,5.777795869754369,37.363797971342116,225.4966747360008,101.27810947158707,synthetic_example.csv
2025-01-01 10:01:35,5.891835604848721,8.229759571887293,6.645970895141139,40.16432429223063,225.87641899554797,101.29807627951966,synthetic_example.csv
2025-01-01 10:01:36,6.284667925322997,8.276875623498794,6.836258043277511,37.08603848141667,223.6604099293824,101.26522761324523,synthetic_example.csv
2025-01-01 10:01:37,6.312160753250793,8.212593463513242,6.1931820932500115,34.801556677873485,227.44119870551916,101.101908543474,synthetic_example.csv
2025-01-01 10:01:38,6.165429116767258,8.198485995891607,5.122528872464343,38.23250297457249,230.84363600431968,101.20538861676144,synthetic_example.csv
2025-01-01 10:01:39,6.199399965564334,8.098247414474292,6.545521852033686,39.13268191041731,229.82905445712163,101.06631953183782,synthetic_example.csv
2025-01-01 10:01:40,5.840236795527598,8.438054188567328,6.737059122490198,43.9058419025578,236.6384780990661,101.30923453019633,synthetic_example.csv
2025-01-01 10:01:41,6.145438509723702,8.519165040341651,6.679034525565031,42.888992014275104,237.23968677045204,101.12918906637853,synthetic_example.csv
2025-01-01 10:01:42,6.214378683822162,8.521467156248452,7.102002965496389,42.48171892244548,232.60934787579913,101.28506437917575,synthetic_example.csv
2025-01-01 10:01:43,5.850088278343377,8.406812544582195,5.985316776703839,44.08413262217366,235.0875634524655,101.25549585246894,synthetic_example.csv
2025-01-01 10:01:44,5.903253267308105,8.36088406672268,6.83769583101578,39.337245127233075,237.0589313000725,101.11847776826775,synthetic_example.csv
2025-01-01 10:01:45,6.14314867423096,8.41862626089923,7.075547113021243,39.39237403865318,238.53591296324407,101.09460301439569,synthetic_example.csv
2025-01-01 10:01:46,6.335116043268188,8.201058723704508,5.528875870624471,36.81023349900182,235.1142833435593,101.19095680769425,synthetic_example.csv
2025-01-01 10:01:47,5.8489477537377805,8.459221013960962,6.674963192684794,43.387309771403615,244.36680366072582,101.1000243278244,synthetic_example.csv
2025-01-01 10:01:48,5.839271172660352,8.507505930292528,6.270716987731413,41.72691601626146,243.27539945239383,101.15916916299837,synthetic_example.csv
2025-01-01 10:01:49,5.772085838842779,8.589639844226857,6.514175670101756,50.07931023540725,244.33435180225376,101.11124635720097,synthetic_example.csv
2025-01-01 10:01:50,5.35498787681081,8.657121691639551,6.867424284383919,56.94392262285286,245.6836226149331,101.0136015651771,synthetic_example.csv
2025-01-01 10:01:51,5.650079138105432,8.507772277261171,6.335437280435457,48.259122951061364,243.60557428718337,100.97558583454403,synthetic_example.csv
2025-01-01 10:01:52,5.621467944212176,8.465035567105838,6.249688901636697,47.76649943464485,248.7936489081463,101.14122803058395,synthetic_example.csv
2025-01-01 10:01:53,5.963376920401463,8.291316654458358,6.481313603318113,39.6609101764882,239.43091222041502,101.07990599223525,synthetic_example.csv
2025-01-01 10:01:54,5.613836486629752,8.57557880000585,6.089850852167411,48.39405023122131,253.8481540733839,101.07457452026031,synthetic_example.csv
2025-01-01 10:01:55,5.681576154276293,8.60026528461464,6.072282394460197,49.40604429928472,251.27507117557658,101.15630515867078,synthetic_example.csv
2025-01-01 10:01:56,5.7286645756943,8.691191956362351,6.993199783409188,51.98244321750742,261.8055427116537,101.18427460046982,synthetic_example.csv
2025-01-01 10:01:57,5.264712647057978,8.670647797476535,6.182315071451923,54.244887924825974,263.1718586822496,101.07783620242822,synthetic_example.csv
2025-01-01 10:01:58,5.78215074708539,8.676009660751358,6.9371335622187145,49.247962015116535,253.502983622336,101.06810123252632,synthetic_example.csv
2025-01-01 10:01:59,5.569599204274126,8.586703809731569,6.876774359244118,50.67924995902711,255.80866685016264,101.12223615417065,synthetic_example.csv
2025-01-01 10:02:00,5.590010911642734,8.604472473833702,5.780756808577691,47.00865836688968,259.3580729463161,100.9877836055061,synthetic_example.csv
2025-01-01 10:02:01,5.390043922336865,8.698581091454667,6.440175215881482,56.2346911594133,265.6958096043652,101.09419816177795,synthetic_example.csv
2025-01-01 10:02:02,5.554943374142583,8.371874869985396,7.208254307025227,48.209676302627315,253.44470069525872,101.11328833865257,synthetic_example.csv
2025-01-01 10:02:03,5.26197059093498,8.884295271125822,6.342847356315252,65.60476154489771,260.0033127859805,101.11862661859871,synthetic_example.csv
2025-01-01 10:02:04,5.539910173826829,8.705180954631258,6.445044407426192,53.9588253963898,259.5971664786926,100.93207176315278,synthetic_example.csv
2025-01-01 10:02:05,5.80389299028184,8.494463027109484,6.804757438001716,44.30555390346856,260.1908266213587,101.01126740912365,synthetic_example.csv
2025-01-01 10:02:06,5.285685668563781,8.800473247782339,7.206581207005311,61.23947773184733,267.69523023536163,101.0002893189651,synthetic_example.csv
2025-01-01 10:02:07,5.558407300590771,8.805043603234505,6.658394196410416,54.88637711808801,269.1374131347101,101.06625635927628,synthetic_example.csv
2025-01-01 10:02:08,5.3423736715566585,8.586658431722865,6.436429757548977,58.36321886175467,262.9377341092259,101.09070703459568,synthetic_example.csv
2025-01-01 10:02:09,5.247973776262649,8.72803856236883,7.5017321110273345,57.7266522694096,262.3894043615348,101.15991209907179,synthetic_example.csv
2025-01-01 10:02:10,5.061057334675545,8.933178870084138,7.761324510036384,63.601811903724204,273.58709642332786,101.01888139508281,synthetic_example.csv
2025-01-01 10:02:11,5.313323066674918,8.632144027852718,7.243880521942121,59.98201659775416,266.66483728310266,101.01738663474484,synthetic_example.csv
2025-01-01 10:02:12,5.115498118268703,8.861912581552868,6.901603005119642,59.04915523975277,267.1154981370384,101.13168420787339,synthetic_example.csv
2025-01-01 10:02:13,5.528900110648708,8.600984277687193,6.329084792336332,52.715187627208756,269.98359694789724,101.07126196857801,synthetic_example.csv
2025-01-01 10:02:14,5.321529110067821,8.875607231441341,6.443581346132053,60.79446957719126,275.6093729010333,101.13883642643435,synthetic_example.csv
2025-01-01 10:02:15,5.4965733956519305,8.626408339036571,6.924099122501942,54.137088296299666,268.6895508239195,101.07021632969949,synthetic_example.csv
2025-01-01 10:02:16,5.095202876483216,8.709663433717925,7.068606606770241,58.49220365039829,273.9285961241428,100.9692171827,synthetic_example.csv
2025-01-01 10:02:17,5.28756681690767,8.89742361072817,7.52481608599405,53.672557790608465,274.4872889507284,100.95741150884407,synthetic_example.csv
2025-01-01 10:02:18,5.352051630158733,8.652265575952752,7.059834096143222,54.90087107983827,272.2452473755749,100.94294432568547,synthetic_example.csv
2025-01-01 10:02:19,5.134893494521388,8.833739892175526,6.171760299943208,66.76161631108101,275.32635449971485,101.09901704132136,synthetic_example.csv
2025-01-01 10:02:20,5.31322323379767,8.790957217924708,7.320949116727593,61.897539373385065,274.3872688471102,101.13730058830929,synthetic_example.csv
2025-01-01 10:02:21,5.298337901484471,8.77910356412931,6.2140487949899015,53.737372639469434,275.85882593041083,101.18527998497022,synthetic_example.csv
2025-01-01 10:02:22,5.129266572793619,8.871531364788803,6.792668095932155,66.99186696425537,282.92822662372964,101.11686615078737,synthetic_example.csv
2025-01-01 10:02:23,5.431018976778983,8.803030275224462,6.942958970761808,63.0006677549744,279.16754129130146,101.1415674655057,synthetic_example.csv
2025-01-01 10:02:24,5.190370577817442,8.832279286915552,7.815570886593532,55.71152704208379,276.8974708829921,101.02218062003335,synthetic_example.csv
2025-01-01 10:02:25,5.283469450879343,8.813986567264237,8.334089656953015,57.34271968230705,278.52894590448346,100.98473547267866,synthetic_example.csv
2025-01-01 10:02:26,5.015313330619271,8.9600907920931,7.280121723985881,68.27649284506069,279.0912345095144,101.1283792214641,synthetic_example.csv
2025-01-01 10:02:27,4.994236521713091,8.93110259913373,6.901989616406404,69.74033265239315,285.9880939402708,101.10158278478112,synthetic_example.csv
2025-01-01 10:02:28,5.311795204107091,8.734955950743247,7.088178937379411,59.14382475158035,285.5277040569294,101.0836158366272,synthetic_example.csv
2025-01-01 10:02:29,5.399262608912383,8.834701956915945,7.29179671308068,61.802221324449974,279.5788142382667,101.10723388571327,synthetic_example.csv
2025-01-01 10:02:30,5.161094485567794,8.752906894587543,6.698869993074236,56.069452957858154,282.6844666379156,101.10703265560018,synthetic_example.csv
2025-01-01 10:02:31,5.102210818799642,8.603153588421165,7.75492334055518,60.538018235775276,285.5135772577222,101.17883203645228,synthetic_example.csv
2025-01-01 10:02:32,4.866033823030927,8.971269550155462,7.080738994022692,68.48350833577823,291.0557560343198,101.18442686107214,synthetic_example.csv
2025-01-01 10:02:33,5.066329449349892,8.93298540595707,7.131181436503376,60.893551067327394,285.3639953674706,101.13693825787223,synthetic_example.csv
2025-01-01 10:02:34,5.1336313077318945,8.673020631991953,7.216743453118202,63.60422941500728,285.3604050405144,101.16335975850964,synthetic_example.csv
2025-01-01 10:02:35,5.14033003383272,8.879639775036484,7.20432674246623,69.73144951409094,285.36748493469366,101.14568793316201,synthetic_example.csv
2025-01-01 10:02:36,5.310028526273406,8.78597545736023,7.17762773954191,56.3728035222231,285.086792604606,101.08320416251547,synthetic_example.csv
2025-01-01 10:02:37,5.15142242551556,9.031068482062775,6.57985843564677,64.11356659060412,293.9814774418715,101.17445348779009,synthetic_example.csv
2025-01-01 10:02:38,4.8421921394278495,9.02746710913165,6.793264413349172,69.13133667834681,294.4058705056396,101.0301053099429,synthetic_example.csv
2025-01-01 10:02:39,5.252472813940381,8.805664443387295,6.335672748549428,63.02351596132321,289.82841911171346,101.20792885852964,synthetic_example.csv
2025-01-01 10:02:40,5.106873066372055,9.005392346411757,7.284995564652044,73.34717373376454,295.44239506253257,101.05717894638836,synthetic_example.csv
2025-01-01 10:02:41,5.07664127598477,8.976076542930855,7.277544928475509,64.05959087980409,290.96593364301464,101.16763539051111,synthetic_example.csv
2025-01-01 10:02:42,5.127901387780519,8.788086845748781,7.089219518159585,60.859959380283286,288.7604155919697,101.09548814869765,synthetic_example.csv
2025-01-01 10:02:43,4.945452713456101,8.963431270764458,7.91160734274971,72.62705994647177,298.46551345101057,101.20058350073636,synthetic_example.csv
2025-01-01 10:02:44,5.188741206321603,8.83259325879447,6.890765362704134,65.74841457558645,293.22541297445605,101.16683763975763,synthetic_example.csv
2025-01-01 10:02:45,5.203368089786183,8.851848525704893,7.290706618994465,61.35845437621198,294.75742460745346,101.06510541019249,synthetic_example.csv
2025-01-01 10:02:46,5.1309043887473536,8.907864629971664,6.376889201325618,68.32114525246487,291.9452347979351,101.21386381646968,synthetic_example.csv
2025-01-01 10:02:47,5.196362041787617,8.938762879472053,6.635042186587154,59.940958596190725,295.67712947202267,101.15177811761545,synthetic_example.csv
2025-01-01 10:02:48,4.930816009212947,9.036054367560379,7.400924580824027,72.299084298737,300.090554956261,101.26186223559745,synthetic_example.csv
2025-01-01 10:02:49,4.88457314782369,9.044795023686879,7.546610352068053,77.48130692566275,299.0299486207397,101.20834610788263,synthetic_example.csv
2025-01-01 10:02:50,4.819643195258838,9.061810367071343,7.00135021836256,70.87699375718766,303.9471488385318,101.24411621350295,synthetic_example.csv
2025-01-01 10:02:51,4.7874928235135465,8.960563443460703,7.113143493445039,72.88693654001287,300.68223677819793,101.1576924448482,synthetic_example.csv
2025-01-01 10:02:52,4.95413239624045,9.094424183140596,6.310957703819405,70.96599829247921,298.72969699645,101.19184651225686,synthetic_example.csv
2025-01-01 10:02:53,5.020751710048095,8.986063938987831,6.85286111026248,67.95909881068094,298.3709448868867,101.20945429517369,synthetic_example.csv
2025-01-01 10:02:54,5.018304604098949,8.991111431601666,7.492649309388359,75.76371875361136,296.65929575530515,101.31005880409262,synthetic_example.csv
2025-01-01 10:02:55,5.022830795919384,9.217495015981896,7.283041395274886,66.24045649934727,301.5023807816091,101.37609763474076,synthetic_example.csv
2025-01-01 10:02:56,4.793155158242481,9.068680083592444,7.346565869515624,71.2681893873841,298.48230686825724,101.21096130474967,synthetic_example.csv
2025-01-01 10:02:57,5.049249716818954,8.859099467326592,6.97120661260291,66.9250627517609,296.92783499068713,101.35138470857416,synthetic_example.csv
2025-01-01 10:02:58,4.857302604386501,9.05157362709714,7.1525582571388275,71.41165317265028,299.8750755481584,101.13283924544896,synthetic_example.csv
2025-01-01 10:02:59,5.131307873685506,8.911440691007964,6.509364336968274,60.33070819360613,297.8368711145842,101.2098534050708,synthetic_example.csv
2025-01-01 10:03:00,4.896270172956737,9.026167806890923,7.411053875721722,72.35503962423579,303.6189406359193,101.23507017612563,synthetic_example.csv
2025-01-01 10:03:01,4.55604356114848,9.049544176376541,7.467183592397399,78.07562269848658,307.71506380581576,101.21624439561954,synthetic_example.csv
2025-01-01 10:03:02,4.547808972524015,9.266325152909948,7.5430647066174075,80.29163364574987,307.1267370879277,101.20879081104445,synthetic_example.csv
2025-01-01 10:03:03,4.9237885686906555,8.999106863453104,6.843101454403426,71.74115485128763,303.2821458173709,101.3572499192728,synthetic_example.csv
2025-01-01 10:03:04,4.682403155972953,9.276528440785407,6.127293008207551,72.48064581942121,309.8536140901979,101.32201862965552,synthetic_example.csv
2025-01-01 10:03:05,4.812942568543099,9.132059703292448,7.645919112827156,73.87170915258267,305.43498496596123,101.37217991101868,synthetic_example.csv
2025-01-01 10:03:06,4.61864053318738,9.0398548956222,6.896460746964122,79.72507285758844,308.83585871637615,101.40251704839072,synthetic_example.csv
2025-01-01 10:03:07,4.723278863374863,9.237324555624765,6.7837897399106275,77.63761900614846,307.8858120992757,101.3812733785124,synthetic_example.csv
2025-01-01 10:03:08,4.566337100408738,9.222319085130092,7.679137094208681,82.57896759811173,313.2470401504268,101.4171432612445,synthetic_example.csv
2025-01-01 10:03:09,4.587318730899573,9.358182615990602,7.2482930254264435,87.97613073626476,318.4930054701498,101.37456536349859,synthetic_example.csv
2025-01-01 10:03:10,4.51314105701691,9.232132843324958,7.827846628821513,76.52867179156188,314.35185024284783,101.30457882520254,synthetic_example.csv
2025-01-01 10:03:11,4.774845456218028,9.00887944673746,7.445617551500021,79.62160759752607,308.9190986629746,101.46984398621,synthetic_example.csv
2025-01-01 10:03:12,4.655488631881391,9.093472805008753,7.570944606931351,78.73915429464323,312.8944730060653,101.36257073669739,synthetic_example.csv
2025-01-01 10:03:13,4.520845459089636,9.376767156315669,6.768308640893321,91.43230280245643,316.2449871688163,101.34620161073043,synthetic_example.csv
2025-01-01 10:03:14,4.587174139383867,9.137083466063944,7.8616218353066705,76.77161884239376,313.5234576873703,101.40698740609172,synthetic_example.csv
2025-01-01 10:03:15,4.647601219023298,9.118727036510826,7.368228303181126,84.12556921785969,312.6757530830387,101.36314727251236,synthetic_example.csv
